NodeId,InterfaceId,DateTime,InAveragebps,OutAveragebps,InTotalBytes,OutTotalBytes
19,451809,2015-02-15 19:16:35.863,2.51224E+09,8.619604E+08,1.695783E+11,5.818306E+10
19,451809,2015-02-15 19:25:35.873,2.520911E+09,9.144849E+08,1.701646E+11,6.172884E+10
19,451809,2015-02-15 19:34:35.887,2.576758E+09,8.790586E+08,1.739352E+11,5.933785E+10
19,451809,2015-02-15 19:43:36.580,2.562131E+09,8.396772E+08,1.731659E+11,5.675098E+10
19,451809,2015-02-15 19:52:35.897,2.504467E+09,8.137765E+08,1.688378E+11,5.486047E+10
19,451809,2015-02-15 20:01:35.937,2.491238E+09,8.124492E+08,1.681717E+11,5.484458E+10
19,451809,2015-02-15 20:10:42.913,2.453697E+09,8.055662E+08,1.67764E+11,5.507813E+10
19,451809,2015-02-15 20:19:35.937,2.513008E+09,8.459373E+08,1.674362E+11,5.636295E+10
19,451809,2015-02-15 20:28:36.033,2.555318E+09,8.646458E+08,1.725151E+11,5.837414E+10
19,451809,2015-02-15 20:37:36.757,2.586174E+09,8.132521E+08,1.748001E+11,5.496787E+10
19,451809,2015-02-15 20:46:39.070,2.505168E+09,7.587602E+08,1.698239E+11,5.143591E+10
19,451809,2015-02-15 20:55:36.047,2.571231E+09,7.850526E+08,1.725857E+11,5.269416E+10
19,451809,2015-02-15 21:04:36.050,2.570123E+09,7.616044E+08,1.734852E+11,5.140885E+10
19,451809,2015-02-15 21:13:36.070,2.615306E+09,7.848407E+08,1.765389E+11,5.297847E+10
19,451809,2015-02-15 21:22:36.083,2.518093E+09,7.938394E+08,1.699762E+11,5.35857E+10
19,451809,2015-02-15 21:31:36.873,2.566768E+09,8.038484E+08,1.735106E+11,5.433925E+10
19,451809,2015-02-15 21:40:45.187,2.482382E+09,7.6465E+08,1.701401E+11,5.240839E+10
19,451809,2015-02-15 21:49:36.117,2.533507E+09,8.220325E+08,1.681393E+11,5.455518E+10
19,451809,2015-02-15 21:58:36.107,2.492365E+09,8.284981E+08,1.682319E+11,5.592271E+10
19,451809,2015-02-15 22:07:36.163,2.522065E+09,8.335192E+08,1.702563E+11,5.626814E+10
19,451809,2015-02-15 22:16:36.137,2.470035E+09,7.750336E+08,1.667192E+11,5.231221E+10
19,451809,2015-02-15 22:25:36.107,2.481217E+09,7.697231E+08,1.67473E+11,5.195349E+10
19,451809,2015-02-15 22:34:36.137,2.438356E+09,7.773742E+08,1.645985E+11,5.247579E+10
19,451809,2015-02-15 22:43:36.153,2.478483E+09,7.955142E+08,1.673025E+11,5.369876E+10
19,451809,2015-02-15 22:52:43.183,2.366644E+09,7.699091E+08,1.618282E+11,5.264545E+10
19,451809,2015-02-15 23:01:36.210,2.473581E+09,7.852798E+08,1.648111E+11,5.232204E+10
19,451809,2015-02-15 23:10:37.603,2.446525E+09,7.708826E+08,1.65566E+11,5.216866E+10
19,451809,2015-02-15 23:19:36.177,2.392933E+09,7.797089E+08,1.610968E+11,5.249148E+10
19,451809,2015-02-15 23:28:36.257,2.474014E+09,7.619644E+08,1.670201E+11,5.144004E+10
19,451809,2015-02-15 23:37:36.233,2.468951E+09,7.319436E+08,1.66647E+11,4.940405E+10
19,451809,2015-02-15 23:46:36.283,2.402111E+09,7.300552E+08,1.621573E+11,4.928322E+10
19,451809,2015-02-15 23:55:36.257,2.44188E+09,7.465743E+08,1.648191E+11,5.039137E+10
19,451809,2015-02-16 00:04:36.257,2.458375E+09,7.663525E+08,1.659404E+11,5.172881E+10
19,451809,2015-02-16 00:13:36.267,2.486873E+09,7.738956E+08,1.678667E+11,5.223881E+10
19,451809,2015-02-16 00:22:36.317,2.393248E+09,7.540113E+08,1.615591E+11,5.090045E+10
19,451809,2015-02-16 00:31:36.393,2.421974E+09,7.453266E+08,1.635069E+11,5.031682E+10
19,451809,2015-02-16 00:40:36.373,2.449022E+09,7.430454E+08,1.653027E+11,5.015365E+10
19,451809,2015-02-16 00:49:36.363,2.443903E+09,7.471826E+08,1.64961E+11,5.043409E+10
19,451809,2015-02-16 00:58:36.417,2.413215E+09,7.345205E+08,1.629073E+11,4.95848E+10
19,451809,2015-02-16 01:07:36.413,2.423039E+09,7.584039E+08,1.635548E+11,5.119217E+10
19,451809,2015-02-16 01:16:36.423,2.448594E+09,7.608998E+08,1.652831E+11,5.136166E+10
19,451809,2015-02-16 01:25:36.530,2.49437E+09,7.466913E+08,1.684031E+11,5.041159E+10
